file,class,speckle,small_clusters,color_regions,edge_density
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_189.png,creatures_24x24,72,106,124,0.9243
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_19.png,creatures_24x24,54,97,113,0.9553
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_190.png,creatures_24x24,87,122,140,0.9364
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_191.png,creatures_24x24,55,87,109,0.9451
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_192.png,creatures_24x24,43,69,93,0.9229
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_193.png,creatures_24x24,58,94,117,0.9642
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_194.png,creatures_24x24,84,125,147,0.9741
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_195.png,creatures_24x24,32,71,97,0.9702
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_196.png,creatures_24x24,41,79,95,0.9353
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_197.png,creatures_24x24,62,123,144,0.9896
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_198.png,creatures_24x24,32,48,60,0.827
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_199.png,creatures_24x24,70,96,108,0.9038
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_20.png,creatures_24x24,51,81,96,0.9218
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_200.png,creatures_24x24,68,93,105,0.9014
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_201.png,creatures_24x24,64,100,118,0.9362
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_202.png,creatures_24x24,76,103,120,0.9138
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_203.png,creatures_24x24,51,90,103,0.8942
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_204.png,creatures_24x24,55,93,107,0.8944
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_205.png,creatures_24x24,88,125,139,0.9373
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_206.png,creatures_24x24,64,96,115,0.9036
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_207.png,creatures_24x24,63,87,107,0.9254
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_208.png,creatures_24x24,74,99,118,0.9301
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_209.png,creatures_24x24,55,84,107,0.9581
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_21.png,creatures_24x24,64,107,125,0.9474
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_210.png,creatures_24x24,40,63,86,0.9349
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_211.png,creatures_24x24,59,95,117,0.9771
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_212.png,creatures_24x24,84,125,145,0.9762
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_213.png,creatures_24x24,49,76,99,0.9659
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_214.png,creatures_24x24,40,76,92,0.9477
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_215.png,creatures_24x24,71,124,146,0.9837
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_216.png,creatures_24x24,30,44,56,0.827
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_217.png,creatures_24x24,19,38,45,0.8299
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_218.png,creatures_24x24,19,38,45,0.8299
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_219.png,creatures_24x24,27,47,63,0.9559
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_22.png,creatures_24x24,38,73,86,0.9062
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_220.png,creatures_24x24,27,47,63,0.9559
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_221.png,creatures_24x24,37,61,69,0.8448
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_222.png,creatures_24x24,54,85,100,0.9443
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_223.png,creatures_24x24,55,87,104,0.9738
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_224.png,creatures_24x24,43,62,74,0.8143
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_225.png,creatures_24x24,43,62,74,0.8078
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_226.png,creatures_24x24,18,55,70,0.9522
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_227.png,creatures_24x24,48,84,99,0.8983
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_228.png,creatures_24x24,46,79,95,0.8953
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_229.png,creatures_24x24,38,58,74,0.8
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_23.png,creatures_24x24,57,81,100,0.9153
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_230.png,creatures_24x24,49,72,86,0.8354
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_231.png,creatures_24x24,49,68,82,0.8134
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_232.png,creatures_24x24,55,91,100,0.8615
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_233.png,creatures_24x24,67,109,119,0.9122
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_234.png,creatures_24x24,58,93,103,0.8754
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_235.png,creatures_24x24,16,34,39,0.8467
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_236.png,creatures_24x24,16,34,39,0.8467
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_237.png,creatures_24x24,29,51,67,0.9644
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_238.png,creatures_24x24,29,51,67,0.9644
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_239.png,creatures_24x24,36,60,68,0.852
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_24.png,creatures_24x24,54,95,109,0.9417
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_240.png,creatures_24x24,72,101,114,0.9439
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_241.png,creatures_24x24,73,103,118,0.9736
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_242.png,creatures_24x24,43,64,74,0.8259
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_243.png,creatures_24x24,44,66,75,0.8235
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_244.png,creatures_24x24,21,55,70,0.9515
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_245.png,creatures_24x24,36,76,95,0.9196
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_246.png,creatures_24x24,34,71,91,0.9167
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_247.png,creatures_24x24,40,61,76,0.802
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_248.png,creatures_24x24,43,66,80,0.8333
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_249.png,creatures_24x24,48,68,81,0.8085
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_25.png,creatures_24x24,38,69,83,0.919
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_250.png,creatures_24x24,49,75,84,0.8893
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_251.png,creatures_24x24,60,93,103,0.9542
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_252.png,creatures_24x24,49,76,85,0.9046
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_253.png,creatures_24x24,40,62,76,0.9007
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_254.png,creatures_24x24,54,88,104,0.912
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_255.png,creatures_24x24,40,68,85,0.9596
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_256.png,creatures_24x24,42,69,88,0.9561
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_257.png,creatures_24x24,37,59,70,0.871
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_258.png,creatures_24x24,57,78,96,0.9394
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_259.png,creatures_24x24,59,92,110,0.9601
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_26.png,creatures_24x24,35,69,81,0.9224
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_260.png,creatures_24x24,55,76,91,0.8949
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_261.png,creatures_24x24,51,74,98,0.9241
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_262.png,creatures_24x24,51,73,96,0.897
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_263.png,creatures_24x24,59,84,105,0.9387
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_264.png,creatures_24x24,59,84,105,0.9387
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_265.png,creatures_24x24,33,60,83,0.9653
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_266.png,creatures_24x24,34,63,87,0.9629
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_267.png,creatures_24x24,46,69,93,0.9629
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_268.png,creatures_24x24,39,58,77,0.8571
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_269.png,creatures_24x24,39,58,77,0.8571
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_27.png,creatures_24x24,45,75,96,0.9459
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_270.png,creatures_24x24,39,58,77,0.8571
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_271.png,creatures_24x24,40,62,75,0.8977
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_272.png,creatures_24x24,57,86,105,0.9182
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_273.png,creatures_24x24,42,72,89,0.9543
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_274.png,creatures_24x24,45,72,91,0.9563
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_275.png,creatures_24x24,42,64,76,0.8721
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_276.png,creatures_24x24,51,71,87,0.9383
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_277.png,creatures_24x24,53,84,101,0.9594
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_278.png,creatures_24x24,49,70,84,0.9065
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_279.png,creatures_24x24,50,74,97,0.9239
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_28.png,creatures_24x24,58,104,119,0.9651
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_280.png,creatures_24x24,50,73,95,0.8949
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_281.png,creatures_24x24,52,77,98,0.9322
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_282.png,creatures_24x24,53,79,100,0.9322
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_283.png,creatures_24x24,34,60,82,0.9653
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_284.png,creatures_24x24,34,62,86,0.963
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_285.png,creatures_24x24,46,68,92,0.963
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_286.png,creatures_24x24,41,59,77,0.862
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_287.png,creatures_24x24,41,59,77,0.862
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_288.png,creatures_24x24,42,59,77,0.8646
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_289.png,creatures_24x24,69,93,109,0.947
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_29.png,creatures_24x24,58,90,106,0.9379
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_290.png,creatures_24x24,49,73,87,0.95
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_291.png,creatures_24x24,37,53,68,0.9324
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_292.png,creatures_24x24,67,97,116,0.9505
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_293.png,creatures_24x24,36,72,91,0.9315
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_294.png,creatures_24x24,17,34,45,0.8088
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_295.png,creatures_24x24,11,29,37,0.7876
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_296.png,creatures_24x24,44,71,92,0.9631
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_297.png,creatures_24x24,43,65,85,0.8889
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_298.png,creatures_24x24,47,77,93,0.9221
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_299.png,creatures_24x24,38,70,86,0.8648
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_30.png,creatures_24x24,66,109,127,0.9548
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_300.png,creatures_24x24,37,79,95,0.9017
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_301.png,creatures_24x24,36,57,72,0.861
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_302.png,creatures_24x24,36,57,72,0.861
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_303.png,creatures_24x24,44,71,85,0.8949
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_304.png,creatures_24x24,54,83,106,0.9305
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_305.png,creatures_24x24,55,84,107,0.9307
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_306.png,creatures_24x24,55,84,107,0.9307
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_307.png,creatures_24x24,68,91,107,0.947
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_308.png,creatures_24x24,48,70,84,0.9457
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_309.png,creatures_24x24,31,50,65,0.9333
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_31.png,creatures_24x24,43,76,92,0.9051
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_310.png,creatures_24x24,77,110,128,0.9453
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_311.png,creatures_24x24,35,72,91,0.9321
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_312.png,creatures_24x24,15,32,43,0.8156
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_313.png,creatures_24x24,11,27,35,0.7876
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_314.png,creatures_24x24,41,64,86,0.9665
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_315.png,creatures_24x24,36,59,79,0.8947
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_316.png,creatures_24x24,46,76,90,0.9292
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_317.png,creatures_24x24,37,69,83,0.869
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_318.png,creatures_24x24,35,73,90,0.9124
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_319.png,creatures_24x24,37,60,76,0.864
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_32.png,creatures_24x24,65,93,109,0.9373
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_320.png,creatures_24x24,37,60,76,0.864
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_321.png,creatures_24x24,44,74,88,0.9039
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_322.png,creatures_24x24,49,77,100,0.9278
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_323.png,creatures_24x24,50,78,100,0.9282
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_324.png,creatures_24x24,50,78,100,0.9282
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_325.png,creatures_24x24,55,93,106,0.841
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_326.png,creatures_24x24,55,93,106,0.841
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_327.png,creatures_24x24,55,93,106,0.841
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_328.png,creatures_24x24,55,93,106,0.841
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_329.png,creatures_24x24,36,64,79,0.7833
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_33.png,creatures_24x24,60,106,119,0.9471
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_330.png,creatures_24x24,40,69,84,0.8
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_331.png,creatures_24x24,58,105,130,0.9542
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_332.png,creatures_24x24,62,106,126,0.9539
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_333.png,creatures_24x24,45,73,88,0.8747
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_334.png,creatures_24x24,45,73,88,0.8747
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_335.png,creatures_24x24,45,73,88,0.8747
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_336.png,creatures_24x24,57,90,102,0.9624
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_337.png,creatures_24x24,53,88,100,0.9624
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_338.png,creatures_24x24,52,85,96,0.953
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_339.png,creatures_24x24,73,110,126,0.9396
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_34.png,creatures_24x24,35,69,87,0.9492
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_340.png,creatures_24x24,87,136,151,0.956
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_341.png,creatures_24x24,42,74,92,0.8739
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_342.png,creatures_24x24,57,93,106,0.9117
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_343.png,creatures_24x24,61,106,117,0.8401
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_344.png,creatures_24x24,61,106,117,0.8401
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_345.png,creatures_24x24,61,106,117,0.8401
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_346.png,creatures_24x24,61,106,117,0.8401
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_347.png,creatures_24x24,35,64,79,0.798
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_348.png,creatures_24x24,39,69,84,0.8153
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_349.png,creatures_24x24,58,103,128,0.959
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_35.png,creatures_24x24,43,77,89,0.9308
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_350.png,creatures_24x24,65,109,130,0.9536
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_351.png,creatures_24x24,45,72,88,0.881
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_352.png,creatures_24x24,43,72,88,0.8857
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_353.png,creatures_24x24,43,72,88,0.8857
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_354.png,creatures_24x24,58,89,100,0.9522
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_355.png,creatures_24x24,54,87,98,0.9522
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_356.png,creatures_24x24,53,84,94,0.9459
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_357.png,creatures_24x24,68,103,122,0.9236
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_358.png,creatures_24x24,84,124,142,0.9455
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_359.png,creatures_24x24,46,80,95,0.9022
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_36.png,creatures_24x24,47,77,97,0.9383
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_360.png,creatures_24x24,46,80,92,0.9076
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_361.png,creatures_24x24,16,24,33,0.6204
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_362.png,creatures_24x24,16,24,33,0.6204
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_363.png,creatures_24x24,34,72,83,0.8933
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_364.png,creatures_24x24,45,76,91,0.9233
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_365.png,creatures_24x24,12,25,31,0.837
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_366.png,creatures_24x24,12,25,31,0.837
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_367.png,creatures_24x24,12,25,31,0.837
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_368.png,creatures_24x24,12,25,31,0.837
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_369.png,creatures_24x24,5,24,29,0.8649
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_37.png,creatures_24x24,21,46,61,0.943
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_370.png,creatures_24x24,22,57,69,0.9059
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_371.png,creatures_24x24,43,75,86,0.7832
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_372.png,creatures_24x24,43,75,86,0.7832
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_373.png,creatures_24x24,43,75,86,0.7832
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_374.png,creatures_24x24,29,35,51,0.8063
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_375.png,creatures_24x24,29,35,51,0.8063
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_376.png,creatures_24x24,29,35,51,0.8063
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_377.png,creatures_24x24,16,29,34,0.7811
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_378.png,creatures_24x24,16,29,34,0.7811
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_379.png,creatures_24x24,12,23,29,0.6162
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_38.png,creatures_24x24,35,67,78,0.934
src/Presentation/assets/sprites_16bf/creatures_24x24/oryx_16bit_fantasy_creatures_380.png,creatures_24x24,12,23,29,0.6162
